id,lon,lat,year,month,day,time,hPa
2,0.96,40.7,1979,1,8,18,1016.93
2,1.08,40.761,1979,1,8,19,1016.93
2,1.3,40.746,1979,1,8,20,1016.64
2,1.624,40.699,1979,1,8,21,1016.35
2,1.986,40.693,1979,1,8,22,1015.86
2,2.291,40.714,1979,1,8,23,1015.69
2,2.486,40.678,1979,1,9,0,1015.56
2,2.604,40.584,1979,1,9,1,1015.18
2,2.73,40.532,1979,1,9,2,1014.4
2,2.925,40.6,1979,1,9,3,1013.54
2,3.215,40.805,1979,1,9,4,1012.5
2,3.576,41.08,1979,1,9,5,1012.13
2,3.946,41.31,1979,1,9,6,1011.65
2,4.281,41.456,1979,1,9,7,1010.94
2,4.582,41.551,1979,1,9,8,1010.51
2,4.87,41.624,1979,1,9,9,1010.39
2,5.168,41.661,1979,1,9,10,1009.71
2,5.487,41.649,1979,1,9,11,1009.49
2,5.837,41.596,1979,1,9,12,1008.73
2,6.224,41.533,1979,1,9,13,1008.23
2,6.652,41.506,1979,1,9,14,1007.53
2,7.113,41.532,1979,1,9,15,1007.07
2,7.591,41.6,1979,1,9,16,1006.53
2,8.088,41.701,1979,1,9,17,1006.14
2,8.589,41.813,1979,1,9,18,1005.48
2,9.052,41.91,1979,1,9,19,1005.24
2,9.466,41.999,1979,1,9,20,1004.68
2,9.86,42.115,1979,1,9,21,1004.44
2,10.262,42.273,1979,1,9,22,1003.12
2,10.672,42.445,1979,1,9,23,1002.97
2,11.107,42.611,1979,1,10,0,1003.23
2,11.615,42.762,1979,1,10,1,1002.48
2,12.207,42.892,1979,1,10,2,1002.82
2,12.826,43.006,1979,1,10,3,1002.5
2,13.403,43.106,1979,1,10,4,1001.69
2,13.891,43.196,1979,1,10,5,1001.28
2,14.278,43.301,1979,1,10,6,1001.07
2,14.62,43.415,1979,1,10,7,1000.94
2,14.985,43.502,1979,1,10,8,1001.29
2,15.368,43.55,1979,1,10,9,1001.55
2,15.686,43.578,1979,1,10,10,1003.1
2,15.854,43.593,1979,1,10,11,1002.47
2,15.871,43.579,1979,1,10,12,1001.53
2,15.792,43.538,1979,1,10,13,1000.97
2,15.696,43.496,1979,1,10,14,1000.86
2,15.664,43.483,1979,1,10,15,1002.1
2,15.711,43.5,1979,1,10,16,1002.86
2,15.79,43.53,1979,1,10,17,1003.13
3,16.73,33.81,1979,1,16,5,1013.68
3,17.143,34.028,1979,1,16,6,1013.81
3,17.403,34.128,1979,1,16,7,1014.12
3,17.582,34.101,1979,1,16,8,1014.34
3,17.742,33.953,1979,1,16,9,1014.47
3,17.95,33.754,1979,1,16,10,1013.03
3,18.238,33.575,1979,1,16,11,1011.87
3,18.562,33.425,1979,1,16,12,1011.0
3,18.891,33.304,1979,1,16,13,1010.68
3,19.247,33.232,1979,1,16,14,1009.97
3,19.651,33.217,1979,1,16,15,1009.76
3,20.108,33.246,1979,1,16,16,1009.85
3,20.59,33.303,1979,1,16,17,1009.71
3,21.05,33.384,1979,1,16,18,1009.52
3,21.485,33.489,1979,1,16,19,1009.8
3,21.91,33.618,1979,1,16,20,1009.49
3,22.319,33.77,1979,1,16,21,1009.4
3,22.688,33.935,1979,1,16,22,1008.45
3,23.001,34.096,1979,1,16,23,1008.59
3,23.268,34.237,1979,1,17,0,1008.04
3,23.542,34.368,1979,1,17,1,1008.05
3,23.887,34.541,1979,1,17,2,1007.57
3,24.284,34.791,1979,1,17,3,1007.58
3,24.643,35.079,1979,1,17,4,1007.77
3,24.909,35.352,1979,1,17,5,1007.59
3,25.096,35.591,1979,1,17,6,1007.51
3,25.229,35.791,1979,1,17,7,1008.02
3,25.147,35.912,1979,1,17,8,1008.03
3,24.477,35.872,1979,1,17,9,1007.93
3,23.272,35.672,1979,1,17,10,1007.09
3,22.11,35.432,1979,1,17,11,1008.05
3,21.375,35.245,1979,1,17,12,1007.31
3,21.06,35.126,1979,1,17,13,1007.31
3,21.027,35.058,1979,1,17,14,1007.01
3,21.148,35.017,1979,1,17,15,1007.3
3,21.339,34.994,1979,1,17,16,1007.36
3,21.546,34.992,1979,1,17,17,1007.39
3,21.741,35.0,1979,1,17,18,1007.53
3,21.967,35.008,1979,1,17,19,1007.66
3,22.317,35.014,1979,1,17,20,1007.36
3,22.784,35.02,1979,1,17,21,1007.72
3,23.26,35.044,1979,1,17,22,1007.87
3,23.712,35.122,1979,1,17,23,1008.27
3,24.171,35.261,1979,1,18,0,1007.57
3,24.649,35.436,1979,1,18,1,1007.41
3,25.124,35.641,1979,1,18,2,1007.06
3,25.559,35.902,1979,1,18,3,1007.08
3,25.911,36.217,1979,1,18,4,1007.32
3,26.166,36.535,1979,1,18,5,1007.6
3,26.348,36.808,1979,1,18,6,1007.84
3,26.492,37.023,1979,1,18,7,1008.22
3,26.633,37.198,1979,1,18,8,1008.69
3,26.803,37.391,1979,1,18,9,1009.57
3,27.013,37.658,1979,1,18,10,1008.69
3,27.271,38.015,1979,1,18,11,1008.88
3,27.57,38.458,1979,1,18,12,1008.62
3,27.854,38.93,1979,1,18,13,1009.06
3,28.07,39.354,1979,1,18,14,1008.75
3,28.22,39.697,1979,1,18,15,1009.16
3,28.336,39.969,1979,1,18,16,1009.16
3,28.462,40.197,1979,1,18,17,1009.52
3,28.642,40.409,1979,1,18,18,1009.63
3,28.877,40.622,1979,1,18,19,1009.71
3,29.127,40.832,1979,1,18,20,1009.89
3,29.386,41.039,1979,1,18,21,1009.8
3,29.727,41.264,1979,1,18,22,1010.08
3,30.173,41.511,1979,1,18,23,1010.48
3,30.719,41.757,1979,1,19,0,1010.15
3,31.389,41.98,1979,1,19,1,1009.96
3,32.067,42.169,1979,1,19,2,1010.1
3,32.582,42.323,1979,1,19,3,1010.14
3,32.97,42.428,1979,1,19,4,1010.41
3,33.267,42.499,1979,1,19,5,1010.81
3,33.256,42.615,1979,1,19,6,1011.17
3,32.823,42.791,1979,1,19,7,1011.57
3,32.228,42.937,1979,1,19,8,1011.6
3,31.771,43.031,1979,1,19,9,1011.82
3,31.55,43.123,1979,1,19,10,1011.93
3,31.488,43.223,1979,1,19,11,1011.75
3,31.475,43.314,1979,1,19,12,1012.02
3,31.471,43.387,1979,1,19,13,1012.1
3,31.465,43.444,1979,1,19,14,1012.35
3,31.47,43.49,1979,1,19,15,1012.59
3,31.498,43.532,1979,1,19,16,1012.66
3,31.531,43.578,1979,1,19,17,1013.2
3,31.549,43.637,1979,1,19,18,1012.73
3,31.54,43.703,1979,1,19,19,1012.74
3,31.498,43.756,1979,1,19,20,1012.52
3,31.428,43.788,1979,1,19,21,1012.67
3,31.35,43.8,1979,1,19,22,1012.55
3,31.269,43.793,1979,1,19,23,1012.51
3,31.188,43.771,1979,1,20,0,1012.3
3,31.106,43.74,1979,1,20,1,1012.36
3,31.024,43.705,1979,1,20,2,1011.91
3,30.947,43.668,1979,1,20,3,1011.78
3,30.881,43.633,1979,1,20,4,1011.95
3,30.829,43.599,1979,1,20,5,1012.19
3,30.787,43.567,1979,1,20,6,1012.2
3,30.755,43.528,1979,1,20,7,1012.67
3,30.742,43.478,1979,1,20,8,1012.82
3,30.758,43.421,1979,1,20,9,1012.81
3,30.811,43.367,1979,1,20,10,1013.02
3,30.897,43.317,1979,1,20,11,1013.13
3,31.001,43.271,1979,1,20,12,1013.65
3,31.102,43.226,1979,1,20,13,1013.73
3,31.197,43.175,1979,1,20,14,1014.16
3,31.281,43.118,1979,1,20,15,1014.46
3,31.349,43.041,1979,1,20,16,1014.7
3,31.406,42.947,1979,1,20,17,1015.61
3,31.485,42.898,1979,1,20,18,1015.6
3,31.604,42.935,1979,1,20,19,1015.88
3,31.747,43.008,1979,1,20,20,1016.31
3,31.892,43.067,1979,1,20,21,1016.43
3,32.034,43.095,1979,1,20,22,1017.55
3,32.167,43.095,1979,1,20,23,1017.26
3,32.281,43.082,1979,1,21,0,1017.59
3,32.373,43.071,1979,1,21,1,1017.67
3,32.446,43.06,1979,1,21,2,1017.7
3,32.506,43.045,1979,1,21,3,1018.37
3,32.543,43.027,1979,1,21,4,1018.74
3,32.581,43.019,1979,1,21,5,1019.43
3,32.689,43.059,1979,1,21,6,1019.75
3,32.887,43.15,1979,1,21,7,1020.4
3,33.148,43.266,1979,1,21,8,1020.3
3,33.498,43.438,1979,1,21,9,1020.14
3,33.962,43.694,1979,1,21,10,1019.76
3,34.48,43.99,1979,1,21,11,1019.37
5,7.66,43.4,1979,2,5,8,992.14
5,8.349,42.987,1979,2,5,9,994.52
5,8.953,42.691,1979,2,5,10,995.84
5,9.496,42.503,1979,2,5,11,995.12
5,10.007,42.372,1979,2,5,12,994.44
5,10.527,42.245,1979,2,5,13,994.14
5,11.134,42.074,1979,2,5,14,993.76
5,11.862,41.839,1979,2,5,15,993.98
5,12.626,41.583,1979,2,5,16,994.4
5,13.338,41.373,1979,2,5,17,994.23
5,13.99,41.238,1979,2,5,18,994.15
5,14.573,41.155,1979,2,5,19,994.4
5,15.07,41.069,1979,2,5,20,994.26
5,15.502,40.942,1979,2,5,21,994.08
5,15.897,40.778,1979,2,5,22,993.94
5,16.267,40.624,1979,2,5,23,993.13
5,16.632,40.517,1979,2,6,0,993.15
5,17.005,40.462,1979,2,6,1,993.24
5,17.365,40.437,1979,2,6,2,992.93
5,17.663,40.432,1979,2,6,3,992.54
5,17.871,40.456,1979,2,6,4,992.61
5,18.005,40.493,1979,2,6,5,992.21
5,18.099,40.508,1979,2,6,6,992.73
5,18.167,40.496,1979,2,6,7,993.57
5,18.215,40.466,1979,2,6,8,994.2
5,18.253,40.413,1979,2,6,9,994.3
5,18.294,40.331,1979,2,6,10,994.85
5,18.352,40.223,1979,2,6,11,994.46
5,18.427,40.098,1979,2,6,12,994.55
5,18.518,39.947,1979,2,6,13,995.08
5,18.638,39.763,1979,2,6,14,995.04
5,18.81,39.548,1979,2,6,15,995.77
5,19.052,39.309,1979,2,6,16,996.29
5,19.346,39.049,1979,2,6,17,996.9
5,19.664,38.744,1979,2,6,18,997.3
5,20.025,38.352,1979,2,6,19,997.34
5,20.46,37.905,1979,2,6,20,997.12
5,21.026,37.491,1979,2,6,21,997.04
5,21.707,37.141,1979,2,6,22,997.57
5,22.348,36.853,1979,2,6,23,997.05
5,22.92,36.631,1979,2,7,0,997.01
5,23.57,36.471,1979,2,7,1,997.16
5,24.211,36.352,1979,2,7,2,997.3
5,24.543,36.222,1979,2,7,3,997.58
5,24.526,36.053,1979,2,7,4,998.23
5,24.44,35.865,1979,2,7,5,998.75
5,24.512,35.686,1979,2,7,6,998.93
5,24.714,35.522,1979,2,7,7,999.01
5,24.921,35.368,1979,2,7,8,999.22
5,25.102,35.239,1979,2,7,9,999.3
5,25.258,35.136,1979,2,7,10,999.09
5,25.343,35.026,1979,2,7,11,999.31
5,25.373,34.874,1979,2,7,12,999.22
5,25.461,34.641,1979,2,7,13,999.44
5,25.673,34.336,1979,2,7,14,1000.14
5,25.979,34.029,1979,2,7,15,1000.59
5,26.325,33.767,1979,2,7,16,1001.0
5,26.68,33.557,1979,2,7,17,1001.43
5,27.038,33.383,1979,2,7,18,1001.64
5,27.405,33.225,1979,2,7,19,1001.96
5,27.784,33.08,1979,2,7,20,1001.84
5,28.18,32.948,1979,2,7,21,1002.01
5,28.604,32.825,1979,2,7,22,1002.83
5,29.041,32.712,1979,2,7,23,1003.25
5,29.481,32.609,1979,2,8,0,1002.87
5,29.925,32.523,1979,2,8,1,1003.08
5,30.362,32.447,1979,2,8,2,1002.78
5,30.781,32.386,1979,2,8,3,1003.14
5,31.192,32.36,1979,2,8,4,1003.13
5,31.602,32.374,1979,2,8,5,1003.55
5,31.997,32.412,1979,2,8,6,1003.81
5,32.358,32.478,1979,2,8,7,1004.28
5,32.651,32.667,1979,2,8,8,1004.56
5,32.81,33.15,1979,2,8,9,1004.52
5,32.809,33.892,1979,2,8,10,1004.78
5,32.717,34.643,1979,2,8,11,1003.71
5,32.611,35.279,1979,2,8,12,1003.56
5,32.51,35.86,1979,2,8,13,1003.53
6,2.93,42.2,1979,2,7,1,1004.53
6,3.034,42.059,1979,2,7,2,1005.1
6,3.198,41.913,1979,2,7,3,1004.91
6,3.449,41.769,1979,2,7,4,1003.98
6,3.817,41.648,1979,2,7,5,1003.57
6,4.287,41.567,1979,2,7,6,1003.91
6,4.793,41.518,1979,2,7,7,1003.6
6,5.281,41.489,1979,2,7,8,1003.63
6,5.74,41.477,1979,2,7,9,1002.8
6,6.187,41.468,1979,2,7,10,1002.15
6,6.62,41.445,1979,2,7,11,1001.34
6,7.034,41.397,1979,2,7,12,1000.49
6,7.474,41.3,1979,2,7,13,999.14
6,8.006,41.118,1979,2,7,14,998.54
6,8.623,40.885,1979,2,7,15,998.82
6,9.27,40.688,1979,2,7,16,998.94
6,9.911,40.568,1979,2,7,17,998.25
6,10.522,40.492,1979,2,7,18,997.78
6,11.086,40.421,1979,2,7,19,996.66
6,11.599,40.338,1979,2,7,20,996.08
6,12.068,40.233,1979,2,7,21,995.7
6,12.502,40.102,1979,2,7,22,995.26
6,12.91,39.949,1979,2,7,23,994.31
6,13.317,39.78,1979,2,8,0,994.28
6,13.742,39.603,1979,2,8,1,993.4
6,14.187,39.431,1979,2,8,2,993.45
6,14.644,39.273,1979,2,8,3,993.32
6,15.113,39.125,1979,2,8,4,993.54
6,15.617,38.979,1979,2,8,5,993.35
6,16.138,38.84,1979,2,8,6,994.32
6,16.607,38.725,1979,2,8,7,995.0
6,16.989,38.639,1979,2,8,8,995.04
6,17.306,38.569,1979,2,8,9,995.14
6,17.584,38.491,1979,2,8,10,995.26
6,17.837,38.381,1979,2,8,11,995.13
6,18.079,38.221,1979,2,8,12,995.25
6,18.321,38.006,1979,2,8,13,995.34
6,18.573,37.749,1979,2,8,14,995.75
6,18.859,37.464,1979,2,8,15,997.02
6,19.195,37.161,1979,2,8,16,997.04
6,19.554,36.858,1979,2,8,17,997.37
6,19.925,36.554,1979,2,8,18,998.19
6,20.414,36.216,1979,2,8,19,998.68
6,21.223,35.812,1979,2,8,20,999.39
6,22.399,35.376,1979,2,8,21,1000.07
6,23.671,35.002,1979,2,8,22,999.78
6,24.695,34.749,1979,2,8,23,999.5
6,25.351,34.581,1979,2,9,0,999.15
6,25.758,34.434,1979,2,9,1,999.27
6,26.068,34.278,1979,2,9,2,998.6
6,26.341,34.094,1979,2,9,3,998.98
6,26.678,33.918,1979,2,9,4,999.69
6,27.154,33.812,1979,2,9,5,1000.08
6,27.67,33.764,1979,2,9,6,1000.76
6,28.114,33.727,1979,2,9,7,1001.64
6,28.462,33.662,1979,2,9,8,1001.99
6,28.743,33.556,1979,2,9,9,1002.51
6,28.998,33.423,1979,2,9,10,1003.16
6,29.238,33.293,1979,2,9,11,1003.41
6,29.463,33.199,1979,2,9,12,1003.25
6,29.708,33.167,1979,2,9,13,1004.2
6,30.016,33.189,1979,2,9,14,1004.42
6,30.384,33.213,1979,2,9,15,1005.45
6,30.781,33.222,1979,2,9,16,1005.77
6,31.188,33.258,1979,2,9,17,1006.68
6,31.603,33.35,1979,2,9,18,1006.85
6,32.026,33.474,1979,2,9,19,1007.58
6,32.47,33.63,1979,2,9,20,1007.57
6,32.949,33.899,1979,2,9,21,1007.54
6,33.424,34.298,1979,2,9,22,1007.58
6,33.825,34.717,1979,2,9,23,1007.69
6,34.117,35.049,1979,2,10,0,1008.03
6,34.311,35.265,1979,2,10,1,1007.59
6,34.465,35.387,1979,2,10,2,1007.91
6,34.628,35.449,1979,2,10,3,1008.35
6,34.786,35.478,1979,2,10,4,1008.41
6,34.894,35.491,1979,2,10,5,1009.32
6,34.956,35.496,1979,2,10,6,1009.5
6,35.0,35.5,1979,2,10,7,1009.84
7,5.03,29.36,1979,2,15,10,1000.87
7,5.9,29.645,1979,2,15,11,999.55
7,6.71,29.936,1979,2,15,12,998.24
7,7.499,30.26,1979,2,15,13,996.72
7,8.263,30.609,1979,2,15,14,995.52
7,8.996,30.954,1979,2,15,15,995.69
7,9.71,31.277,1979,2,15,16,995.31
7,10.426,31.602,1979,2,15,17,995.04
7,11.133,31.975,1979,2,15,18,995.14
7,11.763,32.37,1979,2,15,19,995.61
7,12.256,32.716,1979,2,15,20,995.23
7,12.611,32.991,1979,2,15,21,995.46
7,12.862,33.198,1979,2,15,22,995.27
7,13.047,33.339,1979,2,15,23,994.69
7,13.192,33.463,1979,2,16,0,994.5
7,13.305,33.666,1979,2,16,1,993.8
7,13.396,34.0,1979,2,16,2,993.52
7,13.485,34.427,1979,2,16,3,993.0
7,13.565,34.89,1979,2,16,4,993.07
7,13.604,35.367,1979,2,16,5,992.69
7,13.591,35.859,1979,2,16,6,992.9
7,13.532,36.373,1979,2,16,7,993.13
7,13.446,36.934,1979,2,16,8,993.21
7,13.365,37.548,1979,2,16,9,993.48
7,13.311,38.169,1979,2,16,10,993.08
7,13.272,38.751,1979,2,16,11,992.8
7,13.213,39.276,1979,2,16,12,991.65
7,13.119,39.752,1979,2,16,13,991.59
7,13.01,40.206,1979,2,16,14,991.08
7,12.886,40.645,1979,2,16,15,990.97
7,12.711,41.059,1979,2,16,16,991.38
7,12.448,41.451,1979,2,16,17,991.44
7,12.12,41.821,1979,2,16,18,991.92
7,11.812,42.16,1979,2,16,19,991.72
7,11.59,42.471,1979,2,16,20,991.78
7,11.419,42.747,1979,2,16,21,992.03
7,11.218,42.978,1979,2,16,22,992.84
7,10.966,43.171,1979,2,16,23,993.68
7,10.687,43.321,1979,2,17,0,993.67
7,10.391,43.421,1979,2,17,1,994.35
7,10.074,43.482,1979,2,17,2,994.74
7,9.755,43.522,1979,2,17,3,995.19
7,9.471,43.553,1979,2,17,4,995.97
7,9.235,43.581,1979,2,17,5,996.93
7,9.053,43.608,1979,2,17,6,998.07
7,8.92,43.594,1979,2,17,7,998.67
7,8.775,43.461,1979,2,17,8,1000.21
7,8.567,43.276,1979,2,17,9,1001.03
7,8.321,43.212,1979,2,17,10,1003.02
7,8.062,43.283,1979,2,17,11,1003.52
7,7.821,43.342,1979,2,17,12,1004.06
7,7.668,43.269,1979,2,17,13,1004.09
7,7.625,43.016,1979,2,17,14,1004.75
7,7.648,42.642,1979,2,17,15,1004.72
7,7.688,42.28,1979,2,17,16,1005.27
7,7.721,41.997,1979,2,17,17,1005.26
7,7.75,41.75,1979,2,17,18,1005.36
8,11.5,24.73,1979,2,16,13,1000.98
8,11.937,24.964,1979,2,16,14,1000.04
8,12.435,25.21,1979,2,16,15,999.58
8,13.058,25.499,1979,2,16,16,999.51
8,13.778,25.827,1979,2,16,17,999.67
8,14.48,26.153,1979,2,16,18,1000.11
8,15.06,26.443,1979,2,16,19,1000.89
8,15.491,26.745,1979,2,16,20,1001.2
8,15.853,27.166,1979,2,16,21,1001.5
8,16.248,27.694,1979,2,16,22,1000.73
8,16.667,28.201,1979,2,16,23,1000.63
8,17.045,28.661,1979,2,17,0,999.96
8,17.38,29.174,1979,2,17,1,999.43
8,17.695,29.751,1979,2,17,2,998.78
8,17.974,30.3,1979,2,17,3,998.04
8,18.184,30.786,1979,2,17,4,997.83
8,18.322,31.232,1979,2,17,5,998.67
8,18.427,31.66,1979,2,17,6,999.06
8,18.532,32.084,1979,2,17,7,999.46
8,18.651,32.504,1979,2,17,8,998.98
8,18.778,32.914,1979,2,17,9,999.46
8,18.891,33.318,1979,2,17,10,998.54
8,18.975,33.738,1979,2,17,11,999.34
8,19.03,34.187,1979,2,17,12,998.88
8,19.053,34.656,1979,2,17,13,998.56
8,19.043,35.134,1979,2,17,14,998.51
8,18.985,35.622,1979,2,17,15,999.44
8,18.847,36.136,1979,2,17,16,999.31
8,18.624,36.668,1979,2,17,17,999.26
8,18.362,37.179,1979,2,17,18,999.14
8,18.102,37.645,1979,2,17,19,997.73
8,17.861,38.057,1979,2,17,20,996.77
8,17.648,38.423,1979,2,17,21,995.25
8,17.46,38.755,1979,2,17,22,995.48
8,17.288,39.053,1979,2,17,23,994.36
8,17.129,39.316,1979,2,18,0,994.45
8,16.977,39.558,1979,2,18,1,993.73
8,16.819,39.799,1979,2,18,2,994.06
8,16.648,40.052,1979,2,18,3,994.22
8,16.466,40.319,1979,2,18,4,994.96
8,16.278,40.582,1979,2,18,5,996.1
8,16.082,40.827,1979,2,18,6,996.35
8,15.872,41.055,1979,2,18,7,996.58
8,15.646,41.264,1979,2,18,8,997.47
8,15.422,41.445,1979,2,18,9,997.43
8,15.206,41.59,1979,2,18,10,997.16
8,14.948,41.681,1979,2,18,11,997.37
8,14.595,41.691,1979,2,18,12,997.43
8,14.191,41.633,1979,2,18,13,997.67
8,13.853,41.554,1979,2,18,14,997.99
8,13.628,41.475,1979,2,18,15,997.95
8,13.491,41.39,1979,2,18,16,998.74
8,13.41,41.301,1979,2,18,17,999.42
8,13.359,41.23,1979,2,18,18,1000.41
8,13.342,41.173,1979,2,18,19,1000.98
8,13.398,41.096,1979,2,18,20,1001.7
8,13.559,40.976,1979,2,18,21,1001.96
8,13.784,40.837,1979,2,18,22,1003.26
8,13.975,40.726,1979,2,18,23,1003.15
8,14.068,40.666,1979,2,19,0,1003.32
8,14.084,40.632,1979,2,19,1,1003.6
8,14.082,40.577,1979,2,19,2,1003.7
8,14.091,40.491,1979,2,19,3,1003.31
8,14.107,40.401,1979,2,19,4,1004.13
8,14.121,40.323,1979,2,19,5,1004.39
8,14.133,40.253,1979,2,19,6,1004.94
8,14.147,40.189,1979,2,19,7,1005.41
8,14.172,40.133,1979,2,19,8,1006.38
8,14.206,40.09,1979,2,19,9,1007.07
8,14.256,40.054,1979,2,19,10,1008.19
8,14.397,40.006,1979,2,19,11,1008.43
8,14.659,39.94,1979,2,19,12,1008.51
8,14.901,39.877,1979,2,19,13,1008.56
8,15.072,39.801,1979,2,19,14,1009.02
8,15.258,39.691,1979,2,19,15,1009.41
8,15.394,39.595,1979,2,19,16,1010.17
8,15.337,39.572,1979,2,19,17,1010.7
8,15.112,39.601,1979,2,19,18,1011.6
8,14.854,39.622,1979,2,19,19,1011.74
8,14.622,39.602,1979,2,19,20,1012.24
8,14.416,39.526,1979,2,19,21,1012.9
8,14.247,39.386,1979,2,19,22,1013.5
8,14.112,39.192,1979,2,19,23,1013.6
8,14.018,38.98,1979,2,20,0,1013.77
8,13.976,38.784,1979,2,20,1,1013.87
8,13.96,38.6,1979,2,20,2,1014.1
9,17.25,38.0,1979,2,21,20,1016.92
9,17.301,37.972,1979,2,21,21,1016.73
9,17.33,37.945,1979,2,21,22,1016.05
9,17.303,37.909,1979,2,21,23,1015.69
9,17.236,37.849,1979,2,22,0,1015.6
9,17.187,37.748,1979,2,22,1,1015.39
9,17.181,37.603,1979,2,22,2,1014.7
9,17.205,37.443,1979,2,22,3,1014.53
9,17.235,37.29,1979,2,22,4,1014.47
9,17.257,37.142,1979,2,22,5,1014.59
9,17.286,37.012,1979,2,22,6,1014.83
9,17.35,36.906,1979,2,22,7,1015.07
9,17.473,36.817,1979,2,22,8,1015.2
9,17.654,36.746,1979,2,22,9,1015.45
9,17.859,36.69,1979,2,22,10,1015.22
9,18.039,36.635,1979,2,22,11,1014.95
9,18.166,36.582,1979,2,22,12,1014.53
9,18.243,36.549,1979,2,22,13,1014.03
9,18.285,36.537,1979,2,22,14,1013.9
9,18.315,36.528,1979,2,22,15,1013.88
9,18.348,36.507,1979,2,22,16,1014.18
9,18.405,36.465,1979,2,22,17,1014.38
9,18.492,36.394,1979,2,22,18,1014.9
9,18.58,36.316,1979,2,22,19,1015.38
9,18.657,36.258,1979,2,22,20,1015.47
9,18.741,36.216,1979,2,22,21,1015.57
9,18.843,36.17,1979,2,22,22,1016.71
9,18.95,36.113,1979,2,22,23,1016.24
9,19.052,36.034,1979,2,23,0,1016.04
9,19.152,35.935,1979,2,23,1,1015.88
9,19.25,35.845,1979,2,23,2,1015.06
9,19.344,35.784,1979,2,23,3,1014.81
9,19.447,35.729,1979,2,23,4,1015.27
9,19.562,35.658,1979,2,23,5,1015.69
9,19.674,35.581,1979,2,23,6,1016.03
9,19.779,35.504,1979,2,23,7,1016.34
9,19.862,35.415,1979,2,23,8,1016.68
9,19.889,35.316,1979,2,23,9,1016.75
9,19.851,35.245,1979,2,23,10,1017.49
9,19.788,35.214,1979,2,23,11,1017.45
9,19.74,35.186,1979,2,23,12,1016.85
9,19.719,35.139,1979,2,23,13,1017.04
9,19.708,35.083,1979,2,23,14,1016.41
9,19.691,35.021,1979,2,23,15,1016.29
9,19.665,34.948,1979,2,23,16,1015.86
9,19.625,34.873,1979,2,23,17,1016.01
9,19.567,34.809,1979,2,23,18,1016.24
9,19.5,34.75,1979,2,23,19,1016.79
10,6.2,44.21,1979,2,22,23,1022.04
10,6.314,44.091,1979,2,23,0,1021.8
10,6.424,43.954,1979,2,23,1,1021.45
10,6.523,43.755,1979,2,23,2,1021.05
10,6.614,43.504,1979,2,23,3,1020.5
10,6.71,43.265,1979,2,23,4,1020.17
10,6.813,43.073,1979,2,23,5,1020.3
10,6.928,42.915,1979,2,23,6,1019.64
10,7.075,42.761,1979,2,23,7,1019.49
10,7.264,42.591,1979,2,23,8,1019.35
10,7.482,42.411,1979,2,23,9,1018.95
10,7.696,42.236,1979,2,23,10,1018.1
10,7.883,42.073,1979,2,23,11,1017.13
10,8.02,41.925,1979,2,23,12,1016.38
10,8.108,41.788,1979,2,23,13,1015.28
10,8.166,41.659,1979,2,23,14,1014.19
10,8.206,41.537,1979,2,23,15,1013.32
10,8.226,41.422,1979,2,23,16,1012.13
10,8.229,41.305,1979,2,23,17,1011.67
10,8.219,41.18,1979,2,23,18,1011.39
10,8.206,41.05,1979,2,23,19,1011.14
10,8.201,40.919,1979,2,23,20,1010.55
10,8.209,40.783,1979,2,23,21,1010.02
10,8.23,40.649,1979,2,23,22,1009.8
10,8.263,40.523,1979,2,23,23,1008.74
10,8.302,40.405,1979,2,24,0,1008.54
10,8.332,40.292,1979,2,24,1,1008.08
10,8.344,40.187,1979,2,24,2,1007.69
10,8.337,40.097,1979,2,24,3,1007.84
10,8.303,40.023,1979,2,24,4,1007.44
10,8.248,39.958,1979,2,24,5,1007.84
10,8.201,39.901,1979,2,24,6,1008.28
10,8.16,39.856,1979,2,24,7,1008.94
10,8.093,39.823,1979,2,24,8,1009.53
10,8.008,39.779,1979,2,24,9,1009.8
10,7.937,39.692,1979,2,24,10,1010.67
10,7.868,39.555,1979,2,24,11,1010.79
10,7.803,39.387,1979,2,24,12,1010.86
10,7.779,39.216,1979,2,24,13,1010.62
10,7.768,39.065,1979,2,24,14,1010.76
10,7.719,38.942,1979,2,24,15,1010.79
10,7.651,38.835,1979,2,24,16,1011.12
10,7.62,38.746,1979,2,24,17,1011.39
10,7.615,38.671,1979,2,24,18,1011.53
10,7.563,38.612,1979,2,24,19,1011.21
10,7.407,38.586,1979,2,24,20,1010.88
10,7.164,38.6,1979,2,24,21,1011.3
10,6.89,38.63,1979,2,24,22,1012.0
12,0.32,39.35,1979,2,28,22,1008.85
12,0.965,39.236,1979,2,28,23,1008.24
12,1.409,38.987,1979,3,1,0,1007.58
12,1.732,38.75,1979,3,1,1,1006.74
12,2.02,38.607,1979,3,1,2,1005.7
12,2.314,38.559,1979,3,1,3,1004.82
12,2.605,38.594,1979,3,1,4,1003.75
12,2.877,38.689,1979,3,1,5,1003.8
12,3.126,38.811,1979,3,1,6,1003.91
12,3.339,38.917,1979,3,1,7,1004.09
12,3.504,38.948,1979,3,1,8,1004.45
12,3.628,38.894,1979,3,1,9,1004.83
12,3.732,38.812,1979,3,1,10,1005.61
12,3.819,38.747,1979,3,1,11,1005.66
12,3.886,38.699,1979,3,1,12,1005.53
12,3.939,38.65,1979,3,1,13,1005.32
12,3.984,38.589,1979,3,1,14,1005.01
12,4.028,38.508,1979,3,1,15,1005.69
12,4.066,38.41,1979,3,1,16,1006.11
