id,lon,lat,year,month,day,time,hPa,Medcrosser
1,-19.06,31.31,1979,1,5,4,1005.25,False
1,-18.126,31.26,1979,1,5,5,1004.66,False
1,-17.286,31.219,1979,1,5,6,1004.09,False
1,-16.69,31.069,1979,1,5,7,1003.66,False
1,-16.318,30.817,1979,1,5,8,1003.79,False
1,-16.088,30.515,1979,1,5,9,1003.3,False
1,-15.948,30.165,1979,1,5,10,1003.38,False
1,-15.833,29.811,1979,1,5,11,1004.21,False
1,-15.7,29.528,1979,1,5,12,1002.63,False
1,-15.559,29.358,1979,1,5,13,1001.63,False
1,-15.421,29.289,1979,1,5,14,1000.27,False
1,-15.268,29.283,1979,1,5,15,999.53,False
1,-15.082,29.311,1979,1,5,16,999.53,False
1,-14.84,29.356,1979,1,5,17,999.23,False
1,-14.514,29.409,1979,1,5,18,999.58,False
1,-14.171,29.467,1979,1,5,19,999.46,False
1,-13.964,29.517,1979,1,5,20,999.53,False
1,-13.912,29.573,1979,1,5,21,999.52,False
1,-13.884,29.68,1979,1,5,22,999.46,False
1,-13.796,29.855,1979,1,5,23,998.88,False
1,-13.69,30.058,1979,1,6,0,998.72,False
1,-13.647,30.218,1979,1,6,1,997.71,False
1,-13.687,30.317,1979,1,6,2,996.95,False
1,-13.769,30.388,1979,1,6,3,996.55,False
1,-13.867,30.451,1979,1,6,4,996.98,False
1,-13.982,30.49,1979,1,6,5,996.34,False
1,-14.112,30.486,1979,1,6,6,996.41,False
1,-14.254,30.428,1979,1,6,7,996.35,False
1,-14.399,30.306,1979,1,6,8,996.71,False
1,-14.52,30.128,1979,1,6,9,996.86,False
1,-14.583,29.925,1979,1,6,10,996.27,False
1,-14.586,29.729,1979,1,6,11,997.06,False
1,-14.549,29.567,1979,1,6,12,997.18,False
1,-14.495,29.456,1979,1,6,13,996.75,False
1,-14.425,29.393,1979,1,6,14,996.4,False
1,-14.331,29.36,1979,1,6,15,995.9,False
1,-14.223,29.346,1979,1,6,16,996.46,False
1,-14.109,29.354,1979,1,6,17,996.91,False
1,-13.99,29.391,1979,1,6,18,997.39,False
1,-13.87,29.45,1979,1,6,19,998.31,False
1,-13.753,29.517,1979,1,6,20,998.74,False
1,-13.638,29.588,1979,1,6,21,999.4,False
1,-13.528,29.669,1979,1,6,22,1001.07,False
1,-13.433,29.767,1979,1,6,23,1001.07,False
1,-13.364,29.886,1979,1,7,0,1001.04,False
1,-13.316,30.018,1979,1,7,1,1000.86,False
1,-13.273,30.156,1979,1,7,2,1001.08,False
1,-13.239,30.306,1979,1,7,3,1001.1,False
1,-13.226,30.475,1979,1,7,4,1001.47,False
1,-13.229,30.659,1979,1,7,5,1001.64,False
1,-13.237,30.838,1979,1,7,6,1001.85,False
1,-13.244,31.003,1979,1,7,7,1002.35,False
1,-13.249,31.161,1979,1,7,8,1003.05,False
1,-13.244,31.315,1979,1,7,9,1003.61,False
1,-13.226,31.47,1979,1,7,10,1004.81,False
1,-13.208,31.632,1979,1,7,11,1005.37,False
1,-13.21,31.797,1979,1,7,12,1005.4,False
1,-13.236,31.961,1979,1,7,13,1004.65,False
1,-13.279,32.119,1979,1,7,14,1004.54,False
1,-13.324,32.265,1979,1,7,15,1004.15,False
1,-13.363,32.397,1979,1,7,16,1004.56,False
1,-13.402,32.512,1979,1,7,17,1005.38,False
1,-13.447,32.608,1979,1,7,18,1005.43,False
1,-13.497,32.691,1979,1,7,19,1006.12,False
1,-13.53,32.775,1979,1,7,20,1006.75,False
1,-13.533,32.865,1979,1,7,21,1007.09,False
1,-13.533,32.955,1979,1,7,22,1009.62,False
1,-13.557,33.036,1979,1,7,23,1009.1,False
1,-13.598,33.105,1979,1,8,0,1009.02,False
1,-13.638,33.166,1979,1,8,1,1009.13,False
1,-13.662,33.209,1979,1,8,2,1008.96,False
1,-13.67,33.23,1979,1,8,3,1008.83,False
1,-13.676,33.237,1979,1,8,4,1009.15,False
1,-13.706,33.243,1979,1,8,5,1009.16,False
1,-13.761,33.256,1979,1,8,6,1009.65,False
1,-13.823,33.274,1979,1,8,7,1009.92,False
1,-13.868,33.295,1979,1,8,8,1010.59,False
1,-13.889,33.31,1979,1,8,9,1011.11,False
1,-13.89,33.306,1979,1,8,10,1012.06,False
1,-13.884,33.272,1979,1,8,11,1013.06,False
1,-13.883,33.207,1979,1,8,12,1012.73,False
1,-13.899,33.115,1979,1,8,13,1012.59,False
1,-13.933,33.0,1979,1,8,14,1011.92,False
1,-13.968,32.869,1979,1,8,15,1012.27,False
1,-13.991,32.717,1979,1,8,16,1012.31,False
1,-14.007,32.554,1979,1,8,17,1012.68,False
1,-14.026,32.388,1979,1,8,18,1013.27,False
1,-14.049,32.218,1979,1,8,19,1013.68,False
1,-14.077,32.042,1979,1,8,20,1014.3,False
1,-14.111,31.856,1979,1,8,21,1015.23,False
1,-14.146,31.664,1979,1,8,22,1016.32,False
1,-14.183,31.481,1979,1,8,23,1016.85,False
1,-14.234,31.314,1979,1,9,0,1016.9,False
1,-14.296,31.156,1979,1,9,1,1016.61,False
1,-14.36,30.99,1979,1,9,2,1016.52,False
1,-14.414,30.806,1979,1,9,3,1016.54,False
1,-14.45,30.602,1979,1,9,4,1017.08,False
1,-14.474,30.383,1979,1,9,5,1017.04,False
1,-14.498,30.153,1979,1,9,6,1017.24,False
1,-14.529,29.924,1979,1,9,7,1017.62,False
1,-14.578,29.725,1979,1,9,8,1017.96,False
1,-14.659,29.579,1979,1,9,9,1018.56,False
1,-14.766,29.474,1979,1,9,10,1019.38,False
1,-14.866,29.368,1979,1,9,11,1020.52,False
1,-14.933,29.238,1979,1,9,12,1020.31,False
1,-14.97,29.105,1979,1,9,13,1019.65,False
1,-14.992,28.986,1979,1,9,14,1018.96,False
1,-15.012,28.877,1979,1,9,15,1018.52,False
1,-15.073,28.763,1979,1,9,16,1018.17,False
1,-15.246,28.632,1979,1,9,17,1018.08,False
1,-15.518,28.501,1979,1,9,18,1018.69,False
1,-15.795,28.438,1979,1,9,19,1018.76,False
1,-16.028,28.473,1979,1,9,20,1019.16,False
1,-16.24,28.55,1979,1,9,21,1019.58,False
2,0.96,40.7,1979,1,8,18,1016.93,True
2,1.08,40.761,1979,1,8,19,1016.93,True
2,1.3,40.746,1979,1,8,20,1016.64,True
2,1.624,40.699,1979,1,8,21,1016.35,True
2,1.986,40.693,1979,1,8,22,1015.86,True
2,2.291,40.714,1979,1,8,23,1015.69,True
2,2.486,40.678,1979,1,9,0,1015.56,True
2,2.604,40.584,1979,1,9,1,1015.18,True
2,2.73,40.532,1979,1,9,2,1014.4,True
2,2.925,40.6,1979,1,9,3,1013.54,True
2,3.215,40.805,1979,1,9,4,1012.5,True
2,3.576,41.08,1979,1,9,5,1012.13,True
2,3.946,41.31,1979,1,9,6,1011.65,True
2,4.281,41.456,1979,1,9,7,1010.94,True
2,4.582,41.551,1979,1,9,8,1010.51,True
2,4.87,41.624,1979,1,9,9,1010.39,True
2,5.168,41.661,1979,1,9,10,1009.71,True
2,5.487,41.649,1979,1,9,11,1009.49,True
2,5.837,41.596,1979,1,9,12,1008.73,True
2,6.224,41.533,1979,1,9,13,1008.23,True
2,6.652,41.506,1979,1,9,14,1007.53,True
2,7.113,41.532,1979,1,9,15,1007.07,True
2,7.591,41.6,1979,1,9,16,1006.53,True
2,8.088,41.701,1979,1,9,17,1006.14,True
2,8.589,41.813,1979,1,9,18,1005.48,True
2,9.052,41.91,1979,1,9,19,1005.24,True
2,9.466,41.999,1979,1,9,20,1004.68,True
2,9.86,42.115,1979,1,9,21,1004.44,True
2,10.262,42.273,1979,1,9,22,1003.12,True
2,10.672,42.445,1979,1,9,23,1002.97,True
2,11.107,42.611,1979,1,10,0,1003.23,True
2,11.615,42.762,1979,1,10,1,1002.48,True
2,12.207,42.892,1979,1,10,2,1002.82,True
2,12.826,43.006,1979,1,10,3,1002.5,True
2,13.403,43.106,1979,1,10,4,1001.69,True
2,13.891,43.196,1979,1,10,5,1001.28,True
2,14.278,43.301,1979,1,10,6,1001.07,True
2,14.62,43.415,1979,1,10,7,1000.94,True
2,14.985,43.502,1979,1,10,8,1001.29,True
2,15.368,43.55,1979,1,10,9,1001.55,True
2,15.686,43.578,1979,1,10,10,1003.1,True
2,15.854,43.593,1979,1,10,11,1002.47,True
2,15.871,43.579,1979,1,10,12,1001.53,True
2,15.792,43.538,1979,1,10,13,1000.97,True
2,15.696,43.496,1979,1,10,14,1000.86,True
2,15.664,43.483,1979,1,10,15,1002.1,True
2,15.711,43.5,1979,1,10,16,1002.86,True
2,15.79,43.53,1979,1,10,17,1003.13,True
3,16.73,33.81,1979,1,16,5,1013.68,True
3,17.143,34.028,1979,1,16,6,1013.81,True
3,17.403,34.128,1979,1,16,7,1014.12,True
3,17.582,34.101,1979,1,16,8,1014.34,True
3,17.742,33.953,1979,1,16,9,1014.47,True
3,17.95,33.754,1979,1,16,10,1013.03,True
3,18.238,33.575,1979,1,16,11,1011.87,True
3,18.562,33.425,1979,1,16,12,1011.0,True
3,18.891,33.304,1979,1,16,13,1010.68,True
3,19.247,33.232,1979,1,16,14,1009.97,True
3,19.651,33.217,1979,1,16,15,1009.76,True
3,20.108,33.246,1979,1,16,16,1009.85,True
3,20.59,33.303,1979,1,16,17,1009.71,True
3,21.05,33.384,1979,1,16,18,1009.52,True
3,21.485,33.489,1979,1,16,19,1009.8,True
3,21.91,33.618,1979,1,16,20,1009.49,True
3,22.319,33.77,1979,1,16,21,1009.4,True
3,22.688,33.935,1979,1,16,22,1008.45,True
3,23.001,34.096,1979,1,16,23,1008.59,True
3,23.268,34.237,1979,1,17,0,1008.04,True
3,23.542,34.368,1979,1,17,1,1008.05,True
3,23.887,34.541,1979,1,17,2,1007.57,True
3,24.284,34.791,1979,1,17,3,1007.58,True
3,24.643,35.079,1979,1,17,4,1007.77,True
3,24.909,35.352,1979,1,17,5,1007.59,True
3,25.096,35.591,1979,1,17,6,1007.51,True
3,25.229,35.791,1979,1,17,7,1008.02,True
3,25.147,35.912,1979,1,17,8,1008.03,True
3,24.477,35.872,1979,1,17,9,1007.93,True
3,23.272,35.672,1979,1,17,10,1007.09,True
3,22.11,35.432,1979,1,17,11,1008.05,True
3,21.375,35.245,1979,1,17,12,1007.31,True
3,21.06,35.126,1979,1,17,13,1007.31,True
3,21.027,35.058,1979,1,17,14,1007.01,True
3,21.148,35.017,1979,1,17,15,1007.3,True
3,21.339,34.994,1979,1,17,16,1007.36,True
3,21.546,34.992,1979,1,17,17,1007.39,True
3,21.741,35.0,1979,1,17,18,1007.53,True
3,21.967,35.008,1979,1,17,19,1007.66,True
3,22.317,35.014,1979,1,17,20,1007.36,True
3,22.784,35.02,1979,1,17,21,1007.72,True
3,23.26,35.044,1979,1,17,22,1007.87,True
3,23.712,35.122,1979,1,17,23,1008.27,True
3,24.171,35.261,1979,1,18,0,1007.57,True
3,24.649,35.436,1979,1,18,1,1007.41,True
3,25.124,35.641,1979,1,18,2,1007.06,True
3,25.559,35.902,1979,1,18,3,1007.08,True
3,25.911,36.217,1979,1,18,4,1007.32,True
3,26.166,36.535,1979,1,18,5,1007.6,True
3,26.348,36.808,1979,1,18,6,1007.84,True
3,26.492,37.023,1979,1,18,7,1008.22,True
3,26.633,37.198,1979,1,18,8,1008.69,True
3,26.803,37.391,1979,1,18,9,1009.57,True
3,27.013,37.658,1979,1,18,10,1008.69,True
3,27.271,38.015,1979,1,18,11,1008.88,True
3,27.57,38.458,1979,1,18,12,1008.62,True
3,27.854,38.93,1979,1,18,13,1009.06,True
3,28.07,39.354,1979,1,18,14,1008.75,True
3,28.22,39.697,1979,1,18,15,1009.16,True
3,28.336,39.969,1979,1,18,16,1009.16,True
3,28.462,40.197,1979,1,18,17,1009.52,True
3,28.642,40.409,1979,1,18,18,1009.63,True
3,28.877,40.622,1979,1,18,19,1009.71,True
3,29.127,40.832,1979,1,18,20,1009.89,True
3,29.386,41.039,1979,1,18,21,1009.8,True
3,29.727,41.264,1979,1,18,22,1010.08,True
3,30.173,41.511,1979,1,18,23,1010.48,True
3,30.719,41.757,1979,1,19,0,1010.15,True
3,31.389,41.98,1979,1,19,1,1009.96,True
3,32.067,42.169,1979,1,19,2,1010.1,True
3,32.582,42.323,1979,1,19,3,1010.14,True
3,32.97,42.428,1979,1,19,4,1010.41,True
3,33.267,42.499,1979,1,19,5,1010.81,True
3,33.256,42.615,1979,1,19,6,1011.17,True
3,32.823,42.791,1979,1,19,7,1011.57,True
3,32.228,42.937,1979,1,19,8,1011.6,True
3,31.771,43.031,1979,1,19,9,1011.82,True
3,31.55,43.123,1979,1,19,10,1011.93,True
3,31.488,43.223,1979,1,19,11,1011.75,True
3,31.475,43.314,1979,1,19,12,1012.02,True
3,31.471,43.387,1979,1,19,13,1012.1,True
3,31.465,43.444,1979,1,19,14,1012.35,True
3,31.47,43.49,1979,1,19,15,1012.59,True
3,31.498,43.532,1979,1,19,16,1012.66,True
3,31.531,43.578,1979,1,19,17,1013.2,True
3,31.549,43.637,1979,1,19,18,1012.73,True
3,31.54,43.703,1979,1,19,19,1012.74,True
3,31.498,43.756,1979,1,19,20,1012.52,True
3,31.428,43.788,1979,1,19,21,1012.67,True
3,31.35,43.8,1979,1,19,22,1012.55,True
3,31.269,43.793,1979,1,19,23,1012.51,True
3,31.188,43.771,1979,1,20,0,1012.3,True
3,31.106,43.74,1979,1,20,1,1012.36,True
3,31.024,43.705,1979,1,20,2,1011.91,True
3,30.947,43.668,1979,1,20,3,1011.78,True
3,30.881,43.633,1979,1,20,4,1011.95,True
3,30.829,43.599,1979,1,20,5,1012.19,True
3,30.787,43.567,1979,1,20,6,1012.2,True
3,30.755,43.528,1979,1,20,7,1012.67,True
3,30.742,43.478,1979,1,20,8,1012.82,True
3,30.758,43.421,1979,1,20,9,1012.81,True
3,30.811,43.367,1979,1,20,10,1013.02,True
3,30.897,43.317,1979,1,20,11,1013.13,True
3,31.001,43.271,1979,1,20,12,1013.65,True
3,31.102,43.226,1979,1,20,13,1013.73,True
3,31.197,43.175,1979,1,20,14,1014.16,True
3,31.281,43.118,1979,1,20,15,1014.46,True
3,31.349,43.041,1979,1,20,16,1014.7,True
3,31.406,42.947,1979,1,20,17,1015.61,True
3,31.485,42.898,1979,1,20,18,1015.6,True
3,31.604,42.935,1979,1,20,19,1015.88,True
3,31.747,43.008,1979,1,20,20,1016.31,True
3,31.892,43.067,1979,1,20,21,1016.43,True
3,32.034,43.095,1979,1,20,22,1017.55,True
3,32.167,43.095,1979,1,20,23,1017.26,True
3,32.281,43.082,1979,1,21,0,1017.59,True
3,32.373,43.071,1979,1,21,1,1017.67,True
3,32.446,43.06,1979,1,21,2,1017.7,True
3,32.506,43.045,1979,1,21,3,1018.37,True
3,32.543,43.027,1979,1,21,4,1018.74,True
3,32.581,43.019,1979,1,21,5,1019.43,True
3,32.689,43.059,1979,1,21,6,1019.75,True
3,32.887,43.15,1979,1,21,7,1020.4,True
3,33.148,43.266,1979,1,21,8,1020.3,True
3,33.498,43.438,1979,1,21,9,1020.14,True
3,33.962,43.694,1979,1,21,10,1019.76,True
3,34.48,43.99,1979,1,21,11,1019.37,True
4,-18.01,30.35,1979,1,20,8,1006.61,False
4,-17.646,30.551,1979,1,20,9,1006.97,False
4,-17.397,30.726,1979,1,20,10,1006.47,False
4,-17.169,30.924,1979,1,20,11,1006.69,False
4,-16.866,31.217,1979,1,20,12,1005.98,False
4,-16.497,31.597,1979,1,20,13,1004.86,False
4,-16.122,31.969,1979,1,20,14,1003.5,False
4,-15.779,32.277,1979,1,20,15,1002.04,False
4,-15.495,32.54,1979,1,20,16,1001.41,False
4,-15.284,32.774,1979,1,20,17,1000.43,False
4,-15.136,32.976,1979,1,20,18,999.7,False
4,-15.035,33.135,1979,1,20,19,999.37,False
4,-14.978,33.249,1979,1,20,20,999.02,False
4,-14.956,33.321,1979,1,20,21,998.84,False
4,-14.945,33.355,1979,1,20,22,998.35,False
4,-14.916,33.362,1979,1,20,23,997.93,False
4,-14.849,33.358,1979,1,21,0,996.95,False
4,-14.746,33.347,1979,1,21,1,995.66,False
4,-14.608,33.326,1979,1,21,2,994.74,False
4,-14.435,33.298,1979,1,21,3,993.65,False
4,-14.241,33.266,1979,1,21,4,992.59,False
4,-14.047,33.235,1979,1,21,5,991.44,False
4,-13.864,33.206,1979,1,21,6,991.12,False
4,-13.682,33.184,1979,1,21,7,991.12,False
4,-13.475,33.184,1979,1,21,8,991.23,False
4,-13.235,33.219,1979,1,21,9,991.14,False
4,-12.979,33.27,1979,1,21,10,991.46,False
4,-12.722,33.3,1979,1,21,11,991.87,False
4,-12.462,33.292,1979,1,21,12,991.75,False
4,-12.186,33.263,1979,1,21,13,991.9,False
4,-11.896,33.242,1979,1,21,14,991.76,False
4,-11.595,33.249,1979,1,21,15,990.97,False
4,-11.278,33.286,1979,1,21,16,990.82,False
4,-10.941,33.353,1979,1,21,17,991.05,False
4,-10.589,33.449,1979,1,21,18,991.47,False
4,-10.237,33.565,1979,1,21,19,992.2,False
4,-9.902,33.689,1979,1,21,20,993.15,False
4,-9.59,33.81,1979,1,21,21,993.57,False
4,-9.292,33.914,1979,1,21,22,995.24,False
4,-8.988,34.003,1979,1,21,23,995.45,False
4,-8.666,34.095,1979,1,22,0,996.08,False
4,-8.33,34.207,1979,1,22,1,996.25,False
4,-7.988,34.329,1979,1,22,2,997.23,False
4,-7.642,34.426,1979,1,22,3,997.79,False
4,-7.278,34.477,1979,1,22,4,998.99,False
4,-6.882,34.495,1979,1,22,5,1000.09,False
4,-6.457,34.5,1979,1,22,6,1001.38,False
4,-6.02,34.5,1979,1,22,7,1002.98,False
5,7.66,43.4,1979,2,5,8,992.14,True
5,8.349,42.987,1979,2,5,9,994.52,True
5,8.953,42.691,1979,2,5,10,995.84,True
5,9.496,42.503,1979,2,5,11,995.12,True
5,10.007,42.372,1979,2,5,12,994.44,True
5,10.527,42.245,1979,2,5,13,994.14,True
5,11.134,42.074,1979,2,5,14,993.76,True
5,11.862,41.839,1979,2,5,15,993.98,True
5,12.626,41.583,1979,2,5,16,994.4,True
5,13.338,41.373,1979,2,5,17,994.23,True
5,13.99,41.238,1979,2,5,18,994.15,True
5,14.573,41.155,1979,2,5,19,994.4,True
5,15.07,41.069,1979,2,5,20,994.26,True
5,15.502,40.942,1979,2,5,21,994.08,True
5,15.897,40.778,1979,2,5,22,993.94,True
5,16.267,40.624,1979,2,5,23,993.13,True
5,16.632,40.517,1979,2,6,0,993.15,True
5,17.005,40.462,1979,2,6,1,993.24,True
5,17.365,40.437,1979,2,6,2,992.93,True
5,17.663,40.432,1979,2,6,3,992.54,True
5,17.871,40.456,1979,2,6,4,992.61,True
5,18.005,40.493,1979,2,6,5,992.21,True
5,18.099,40.508,1979,2,6,6,992.73,True
5,18.167,40.496,1979,2,6,7,993.57,True
5,18.215,40.466,1979,2,6,8,994.2,True
5,18.253,40.413,1979,2,6,9,994.3,True
5,18.294,40.331,1979,2,6,10,994.85,True
5,18.352,40.223,1979,2,6,11,994.46,True
5,18.427,40.098,1979,2,6,12,994.55,True
5,18.518,39.947,1979,2,6,13,995.08,True
5,18.638,39.763,1979,2,6,14,995.04,True
5,18.81,39.548,1979,2,6,15,995.77,True
5,19.052,39.309,1979,2,6,16,996.29,True
5,19.346,39.049,1979,2,6,17,996.9,True
5,19.664,38.744,1979,2,6,18,997.3,True
5,20.025,38.352,1979,2,6,19,997.34,True
5,20.46,37.905,1979,2,6,20,997.12,True
5,21.026,37.491,1979,2,6,21,997.04,True
5,21.707,37.141,1979,2,6,22,997.57,True
5,22.348,36.853,1979,2,6,23,997.05,True
5,22.92,36.631,1979,2,7,0,997.01,True
5,23.57,36.471,1979,2,7,1,997.16,True
5,24.211,36.352,1979,2,7,2,997.3,True
5,24.543,36.222,1979,2,7,3,997.58,True
5,24.526,36.053,1979,2,7,4,998.23,True
5,24.44,35.865,1979,2,7,5,998.75,True
5,24.512,35.686,1979,2,7,6,998.93,True
5,24.714,35.522,1979,2,7,7,999.01,True
5,24.921,35.368,1979,2,7,8,999.22,True
5,25.102,35.239,1979,2,7,9,999.3,True
5,25.258,35.136,1979,2,7,10,999.09,True
5,25.343,35.026,1979,2,7,11,999.31,True
5,25.373,34.874,1979,2,7,12,999.22,True
5,25.461,34.641,1979,2,7,13,999.44,True
5,25.673,34.336,1979,2,7,14,1000.14,True
5,25.979,34.029,1979,2,7,15,1000.59,True
5,26.325,33.767,1979,2,7,16,1001.0,True
5,26.68,33.557,1979,2,7,17,1001.43,True
5,27.038,33.383,1979,2,7,18,1001.64,True
5,27.405,33.225,1979,2,7,19,1001.96,True
5,27.784,33.08,1979,2,7,20,1001.84,True
5,28.18,32.948,1979,2,7,21,1002.01,True
5,28.604,32.825,1979,2,7,22,1002.83,True
5,29.041,32.712,1979,2,7,23,1003.25,True
5,29.481,32.609,1979,2,8,0,1002.87,True
5,29.925,32.523,1979,2,8,1,1003.08,True
5,30.362,32.447,1979,2,8,2,1002.78,True
5,30.781,32.386,1979,2,8,3,1003.14,True
5,31.192,32.36,1979,2,8,4,1003.13,True
5,31.602,32.374,1979,2,8,5,1003.55,True
5,31.997,32.412,1979,2,8,6,1003.81,True
5,32.358,32.478,1979,2,8,7,1004.28,True
5,32.651,32.667,1979,2,8,8,1004.56,True
5,32.81,33.15,1979,2,8,9,1004.52,True
5,32.809,33.892,1979,2,8,10,1004.78,True
5,32.717,34.643,1979,2,8,11,1003.71,True
5,32.611,35.279,1979,2,8,12,1003.56,True
5,32.51,35.86,1979,2,8,13,1003.53,True
6,2.93,42.2,1979,2,7,1,1004.53,True
6,3.034,42.059,1979,2,7,2,1005.1,True
6,3.198,41.913,1979,2,7,3,1004.91,True
6,3.449,41.769,1979,2,7,4,1003.98,True
6,3.817,41.648,1979,2,7,5,1003.57,True
6,4.287,41.567,1979,2,7,6,1003.91,True
6,4.793,41.518,1979,2,7,7,1003.6,True
6,5.281,41.489,1979,2,7,8,1003.63,True
6,5.74,41.477,1979,2,7,9,1002.8,True
6,6.187,41.468,1979,2,7,10,1002.15,True
6,6.62,41.445,1979,2,7,11,1001.34,True
6,7.034,41.397,1979,2,7,12,1000.49,True
6,7.474,41.3,1979,2,7,13,999.14,True
6,8.006,41.118,1979,2,7,14,998.54,True
6,8.623,40.885,1979,2,7,15,998.82,True
6,9.27,40.688,1979,2,7,16,998.94,True
6,9.911,40.568,1979,2,7,17,998.25,True
6,10.522,40.492,1979,2,7,18,997.78,True
6,11.086,40.421,1979,2,7,19,996.66,True
6,11.599,40.338,1979,2,7,20,996.08,True
6,12.068,40.233,1979,2,7,21,995.7,True
6,12.502,40.102,1979,2,7,22,995.26,True
6,12.91,39.949,1979,2,7,23,994.31,True
6,13.317,39.78,1979,2,8,0,994.28,True
6,13.742,39.603,1979,2,8,1,993.4,True
6,14.187,39.431,1979,2,8,2,993.45,True
6,14.644,39.273,1979,2,8,3,993.32,True
6,15.113,39.125,1979,2,8,4,993.54,True
6,15.617,38.979,1979,2,8,5,993.35,True
6,16.138,38.84,1979,2,8,6,994.32,True
6,16.607,38.725,1979,2,8,7,995.0,True
6,16.989,38.639,1979,2,8,8,995.04,True
6,17.306,38.569,1979,2,8,9,995.14,True
6,17.584,38.491,1979,2,8,10,995.26,True
6,17.837,38.381,1979,2,8,11,995.13,True
6,18.079,38.221,1979,2,8,12,995.25,True
6,18.321,38.006,1979,2,8,13,995.34,True
6,18.573,37.749,1979,2,8,14,995.75,True
6,18.859,37.464,1979,2,8,15,997.02,True
6,19.195,37.161,1979,2,8,16,997.04,True
6,19.554,36.858,1979,2,8,17,997.37,True
6,19.925,36.554,1979,2,8,18,998.19,True
6,20.414,36.216,1979,2,8,19,998.68,True
6,21.223,35.812,1979,2,8,20,999.39,True
6,22.399,35.376,1979,2,8,21,1000.07,True
6,23.671,35.002,1979,2,8,22,999.78,True
6,24.695,34.749,1979,2,8,23,999.5,True
6,25.351,34.581,1979,2,9,0,999.15,True
6,25.758,34.434,1979,2,9,1,999.27,True
6,26.068,34.278,1979,2,9,2,998.6,True
6,26.341,34.094,1979,2,9,3,998.98,True
6,26.678,33.918,1979,2,9,4,999.69,True
6,27.154,33.812,1979,2,9,5,1000.08,True
6,27.67,33.764,1979,2,9,6,1000.76,True
6,28.114,33.727,1979,2,9,7,1001.64,True
6,28.462,33.662,1979,2,9,8,1001.99,True
6,28.743,33.556,1979,2,9,9,1002.51,True
6,28.998,33.423,1979,2,9,10,1003.16,True
6,29.238,33.293,1979,2,9,11,1003.41,True
6,29.463,33.199,1979,2,9,12,1003.25,True
6,29.708,33.167,1979,2,9,13,1004.2,True
6,30.016,33.189,1979,2,9,14,1004.42,True
6,30.384,33.213,1979,2,9,15,1005.45,True
6,30.781,33.222,1979,2,9,16,1005.77,True
6,31.188,33.258,1979,2,9,17,1006.68,True
6,31.603,33.35,1979,2,9,18,1006.85,True
6,32.026,33.474,1979,2,9,19,1007.58,True
6,32.47,33.63,1979,2,9,20,1007.57,True
6,32.949,33.899,1979,2,9,21,1007.54,True
6,33.424,34.298,1979,2,9,22,1007.58,True
6,33.825,34.717,1979,2,9,23,1007.69,True
6,34.117,35.049,1979,2,10,0,1008.03,True
6,34.311,35.265,1979,2,10,1,1007.59,True
6,34.465,35.387,1979,2,10,2,1007.91,True
6,34.628,35.449,1979,2,10,3,1008.35,True
6,34.786,35.478,1979,2,10,4,1008.41,True
6,34.894,35.491,1979,2,10,5,1009.32,True
6,34.956,35.496,1979,2,10,6,1009.5,True
6,35.0,35.5,1979,2,10,7,1009.84,True
7,5.03,29.36,1979,2,15,10,1000.87,True
7,5.9,29.645,1979,2,15,11,999.55,True
7,6.71,29.936,1979,2,15,12,998.24,True
7,7.499,30.26,1979,2,15,13,996.72,True
7,8.263,30.609,1979,2,15,14,995.52,True
7,8.996,30.954,1979,2,15,15,995.69,True
7,9.71,31.277,1979,2,15,16,995.31,True
7,10.426,31.602,1979,2,15,17,995.04,True
7,11.133,31.975,1979,2,15,18,995.14,True
7,11.763,32.37,1979,2,15,19,995.61,True
7,12.256,32.716,1979,2,15,20,995.23,True
7,12.611,32.991,1979,2,15,21,995.46,True
7,12.862,33.198,1979,2,15,22,995.27,True
7,13.047,33.339,1979,2,15,23,994.69,True
7,13.192,33.463,1979,2,16,0,994.5,True
7,13.305,33.666,1979,2,16,1,993.8,True
7,13.396,34.0,1979,2,16,2,993.52,True
7,13.485,34.427,1979,2,16,3,993.0,True
7,13.565,34.89,1979,2,16,4,993.07,True
7,13.604,35.367,1979,2,16,5,992.69,True
7,13.591,35.859,1979,2,16,6,992.9,True
7,13.532,36.373,1979,2,16,7,993.13,True
7,13.446,36.934,1979,2,16,8,993.21,True
7,13.365,37.548,1979,2,16,9,993.48,True
7,13.311,38.169,1979,2,16,10,993.08,True
7,13.272,38.751,1979,2,16,11,992.8,True
7,13.213,39.276,1979,2,16,12,991.65,True
7,13.119,39.752,1979,2,16,13,991.59,True
7,13.01,40.206,1979,2,16,14,991.08,True
7,12.886,40.645,1979,2,16,15,990.97,True
7,12.711,41.059,1979,2,16,16,991.38,True
7,12.448,41.451,1979,2,16,17,991.44,True
7,12.12,41.821,1979,2,16,18,991.92,True
7,11.812,42.16,1979,2,16,19,991.72,True
7,11.59,42.471,1979,2,16,20,991.78,True
7,11.419,42.747,1979,2,16,21,992.03,True
7,11.218,42.978,1979,2,16,22,992.84,True
7,10.966,43.171,1979,2,16,23,993.68,True
7,10.687,43.321,1979,2,17,0,993.67,True
7,10.391,43.421,1979,2,17,1,994.35,True
7,10.074,43.482,1979,2,17,2,994.74,True
7,9.755,43.522,1979,2,17,3,995.19,True
7,9.471,43.553,1979,2,17,4,995.97,True
7,9.235,43.581,1979,2,17,5,996.93,True
7,9.053,43.608,1979,2,17,6,998.07,True
